,appId,title,gov_name,summary,developer
160,com.feelingtouch.zf3d,Zombie Frontier 3: Sniper FPS,pemerintah provinsi Kalimantan Barat,Survive the zombie apocalypse as a sniper: Shoot your way out in this online war,FT Games
161,org.malwarebytes.antimalware,"Malwarebytes Security: Virus Cleaner, Anti-Malware",pemerintah provinsi Kalimantan Barat,Free adware &amp; malware removal (antivirus) for your Android device or Chromebook.,Malwarebytes
162,com.motorola.camera2,Moto Camera 2,pemerintah provinsi Kalimantan Barat,"Fast, simple, stunning photo and video capture.",Motorola Mobility LLC.
163,com.google.android.GoogleCamera,Google Camera,pemerintah provinsi Kalimantan Barat,Camera app for Google devices,Google LLC
164,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah provinsi Kalimantan Barat,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
165,com.privacystar.android.metro,Metro Name ID,pemerintah provinsi Kalimantan Barat,"Stop unwanted calls from scammers, telemarketers, and other questionable caller.",PrivacyStar
166,video.downloader.videodownloader,Video Downloader,pemerintah provinsi Kalimantan Barat,A Simple app to download Video &amp; Music from the Internet.,InShot Inc.
167,com.att.callprotect,AT&T Call Protect,pemerintah provinsi Kalimantan Barat,"More control, less spam calls.","AT&T Services, Inc."
168,com.google.android.apps.googlevoice,Google Voice,pemerintah provinsi Kalimantan Barat,A customizable phone number in the cloud,Google LLC
169,air.com.bitrhymes.bingo,Bingo Bash featuring MONOPOLY: Live Bingo Games,pemerintah provinsi Kalimantan Barat,Help MR. MONOPOLY become rich with Bingo Bash featuring the MONOPOLY bingo room!,"GSN Games, Inc."
170,com.droid27.transparentclockweather,Transparent clock and weather - forecast and radar,pemerintah provinsi Kalimantan Barat,"Accurate weather forecast, widgets and alerts",MACHAPP Software Ltd
171,com.google.audio.hearing.visualization.accessibility.scribe,Live Transcribe,pemerintah provinsi Kalimantan Barat,Real-time transcriptions of your conversations and sound event notifications,Research at Google
172,com.drweb,Anti-virus Dr.Web Light,pemerintah provinsi Kalimantan Barat,Free basic anti-virus protection for Android mobile devices,"Doctor Web, Ltd"
173,com.google.android.apps.maps,Google Maps,pemerintah provinsi Kalimantan Barat,"Real-time GPS navigation &amp; local suggestions for food, events, &amp; activities",Google LLC
174,ru.mail,free video calls and chat,pemerintah provinsi Kalimantan Barat,Instant messaging app with Chat rooms. Encrypted and safe free video calling!,Mail.Ru Group
175,com.warta.papua.matoaedulab,Warta Berita Papua : Media Papua dan Papua Barat,pemerintah provinsi Papua Barat,Complete Papua and West Papua News Portal Application for Kitorang,Bangkit Laboratory
176,id.go.papua.egov,e-Government Provinsi Papua,pemerintah provinsi Papua Barat,Application that has been developed by the Papua Provincial Government,Global Intermedia
177,com.berita.papua.matoaedulab,Berita Papua,pemerintah provinsi Papua Barat,News app Papua and West Papua for the most updated Kitorang,Bangkit Laboratory
178,com.koran.papua.dan.papua.barat,Koran Berita Papua dan Papua Barat,pemerintah provinsi Papua Barat,Kitorang pu The Most Complete Papua and West Papua News Portal Application,Bangkit Laboratory
179,com.dksp.gajipnsapp,Gaji PNS,pemerintah provinsi Papua Barat,Information on salary and income amounts received by civil servants both ministries and local governments,dkSP
180,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah provinsi Papua Barat,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
181,com.skynetdumai.kamda,Kamus Daerah Indonesia,pemerintah provinsi Papua Barat,Let&#39;s learn and preserve Indonesian local language,Skynet Dumai
182,com.espn.score_center,ESPN,pemerintah provinsi Papua Barat,"Get scores, news, alerts &amp; watch live sports",Disney
183,id.ac.akakom.chandra.kamusindonesiamoi,Kamus Indonesia - Moi,pemerintah provinsi Papua Barat,This application translates the meaning of the Indonesian word into the Moi language instead.,Chandra Karim
184,com.skout.android,"SKOUT - Meet, Chat, Go Live",pemerintah provinsi Papua Barat,Real People. Real Dates. Real Free.,Skout Inc.
185,com.taggedapp,"Tagged - Meet, Chat & Dating",pemerintah provinsi Papua Barat,Chill and Chat with Tagged Live Video 🥳<br>⚡The #1 App with Over 300Mil peeps⚡,Ifwe Inc.
186,me.dingtone.app.im,"Free Phone Call App, Free Texting + Calling Number",pemerintah provinsi Papua Barat,"Free WiFi calling app, free call and text app, free phone number for prank calls","Dingtone, Inc."
187,com.bandainamcogames.dbzdokkanww,DRAGON BALL Z DOKKAN BATTLE,pemerintah provinsi Papua Barat,Dragon Ball game,BANDAI NAMCO Entertainment Inc.
188,com.google.earth,Google Earth,pemerintah provinsi Papua Barat,Find satellite images of any location. Discover cities and mountains with tours.,Google LLC
189,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah provinsi Papua Barat,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
190,com.hatsune.eagleee,Scooper News: Local News & Viral Videos Around You,pemerintah provinsi Papua Barat,"Follow Local and global trending News, viral videos, with or without data",Transbyte App
191,com.vzw.ecid,Verizon Call Filter,pemerintah provinsi Papua Barat,Identify callers by name and block unwanted calls based on your risk level.,Verizon Consumer Group
192,com.oovoo,"ooVoo Video Calls, Messaging & Stories",pemerintah provinsi Papua Barat,"Join a community of over 180M users! Video chat, message &amp; find amazing stories",ooVoo LLC
193,com.motorola.fmplayer,FM Radio,pemerintah provinsi Papua Barat,Listen to your favorite FM radio stations for free on your Motorola phone,Motorola Mobility LLC.
194,com.cyberlink.youperfect,YouCam Perfect - Best Photo Editor & Selfie Camera,pemerintah provinsi Papua Barat,"Snap a cute selfie📷Try filters, pic collages &amp; more with our cool photo editor!",Perfect Mobile Corp.
195,com.google.android.projection.gearhead,Android Auto,pemerintah provinsi Papua Barat,"Control maps, media and messaging, with the Google Assistant while you drive",Google LLC
196,call.recorder.automatic.acr,Call Recorder - Automatic Call Recorder,pemerintah provinsi Papua Barat,Call Recording Works Well For Any Android Phone.,"Call Free, Caller ID, Call Recorder by Call Team"
197,com.feelingtouch.zf3d,Zombie Frontier 3: Sniper FPS,pemerintah provinsi Papua Barat,Survive the zombie apocalypse as a sniper: Shoot your way out in this online war,FT Games
198,com.gogii.textplus,textPlus: Free Text & Calls,pemerintah provinsi Papua Barat,"FREE SMS Texting, Picture Messaging, Calls and Voicemail. Unlimited!",textPlus
199,com.anindyacode.cekktp,Cek KTP,pemerintah provinsi Papua Barat,Aplikasi Cek NIK pada KTP,Anindya Code
200,com.berita.kaltara.bangkitlaboratory,Berita Kaltara (Berita Kalimantan Utara),pemerintah provinsi Kalimantan Utara,Regional News Portal Application of North Kalimantan Province,Bangkit Laboratory
201,com.vjy.cekpajakkendaraankaltara,Cek Pajak Kendaraan Kalimantan Utara,pemerintah provinsi Kalimantan Utara,North Kalimantan Province (Kaltara) Motor Vehicle Tax Check,VJY Apps
202,com.rsud.tarakankaltarav2,RSUD Tarakan Kaltara Mobile V2,pemerintah provinsi Kalimantan Utara,"Online Registration for Outpatient Tarakan Hospital, Kaltara",RSUD Tarakan Kalimantan Utara
203,com.koran.kaltara.bangkitlaboratory,Koran Kaltara (Berita Kalimantan Utara),pemerintah provinsi Kalimantan Utara,The North Kalimantan Regional News Portal application is the most complete and up to date,Bangkit Laboratory
204,id.kaltaraprov.pesonabisa,PESONA BISA KALTARA,pemerintah provinsi Kalimantan Utara,Aplikasi pelayanan perizinan melalui smartphone berbasis android KALTARA,Alfiys.group
205,id.co.benuanta.benuanta,Benuanta - Bacaannya Masyarakat Kalimantan Utara,pemerintah provinsi Kalimantan Utara,Online News in North Kalimantan,Arta Daya Web Developer
206,com.kaltaramediacenter.android,Kaltara Media Center,pemerintah provinsi Kalimantan Utara,Share information about North Kalimantan.,Kalimantan Utara Technology
207,com.berita.kalteng,Berita Kalimantan Tengah (Kalteng),pemerintah provinsi Kalimantan Utara,The Central Kalimantan (Central Kalimantan) News application provides info from OK sources,YOYOG APP
208,id.rmolkalut.app,RMOL KALUT - Situasi Terkini Kalimantan Utara,pemerintah provinsi Kalimantan Utara,Republik Merdeka Online - RMOL Aceh News Agency,r-tech.io
209,com.berita.kalbar.bangkitlaboratory,Berita Kalbar (Berita Kalimantan Barat),pemerintah provinsi Kalimantan Utara,Regional News Portal Application of West Kalimantan Province,Bangkit Laboratory
210,com.mylokertarakan.lokertarakan,Loker Kaltara,pemerintah provinsi Kalimantan Utara,"Jobseekers Media, Selling Services and Marketplace available for business promotion",Indonesia Bersama Group Aplikasi
211,com.rikamei.apps.nama_provinsi_di_indonesia,Daftar 34 Provinsi di Indonesia,pemerintah provinsi Kalimantan Utara,Profile and History of Provinces in Indonesia Complete,Mumttaza Studio
212,com.thunkable.android.rudiadadisini.cek_stnk_kendaraan,Cek Pajak STNK Anda,pemerintah provinsi Kalimantan Utara,Application of motor vehicle registration tax checks,Droidot Publisher
213,com.hidrometri.kaltara,Hidrometri Kaltara,pemerintah provinsi Kalimantan Utara,Mobile Telemetry Applications Hydrology DPU Kaltara,Surgawana Konsult.
214,klikhost.radio.kaltarafm,Radio Kaltara FM,pemerintah provinsi Kalimantan Utara,Listen to FM Radio Kaltara ONLINE,KLIKHOST
215,com.presensisiswa.smkmutiarabangsasebatik,SMK MUTIARA BANGSA SEBATIK,pemerintah provinsi Kalimantan Utara,Special Application for PEOPLE MUTIARA NATIONAL PEOPLE,Presensi Siswa
216,com.mousemobile.explorationcraft,Exploration Lite Craft,pemerintah provinsi Kalimantan Utara,Exploration Craft is #1 open world sandbox game featuring building and crafting.,CanaryDroid
217,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah provinsi Kalimantan Utara,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
218,com.heliosinteractive.ben10,Ben 10: Alien Experience,pemerintah provinsi Kalimantan Utara,Battle bad guys in augmented reality and turn your selfies into Ben 10’s aliens!,Cartoon Network
219,com.privacystar.android.metro,Metro Name ID,pemerintah provinsi Kalimantan Utara,"Stop unwanted calls from scammers, telemarketers, and other questionable caller.",PrivacyStar
220,com.motorola.camera2,Moto Camera 2,pemerintah provinsi Kalimantan Utara,"Fast, simple, stunning photo and video capture.",Motorola Mobility LLC.
221,com.att.callprotect,AT&T Call Protect,pemerintah provinsi Kalimantan Utara,"More control, less spam calls.","AT&T Services, Inc."
222,com.bandainamcogames.dbzdokkanww,DRAGON BALL Z DOKKAN BATTLE,pemerintah provinsi Kalimantan Utara,Dragon Ball game,BANDAI NAMCO Entertainment Inc.
223,com.google.earth,Google Earth,pemerintah provinsi Kalimantan Utara,Find satellite images of any location. Discover cities and mountains with tours.,Google LLC
224,com.apalon.myclockfree,Alarm Clock for Me free,pemerintah provinsi Kalimantan Utara,Wake up to this great alarm clock and use a stylish clock to be always on time.,Apalon Apps
225,id.go.ditlantasjatim.ddcjatim,Ditlantas Jatim Digital Center,pemerintah provinsi Jawa Timur,Information Center Ditlantas Polda East Java,Ditlantas Jatim
226,com.kabar.jatim.bangkitlaboratory,Kabar Jatim : Berita Daerah Provinsi Jawa Timur,pemerintah provinsi Jawa Timur,Application of East Java Regional News Portal Complete in your hand.,Bangkit Laboratory
227,com.berita.jatim.bangkitlaboratory,Berita Jatim : Berita Daerah Jawa Timur,pemerintah provinsi Jawa Timur,Application of Regional News Portal in East Java Province Complete and Updated.,Bangkit Laboratory
228,co.id.bankjatim.prioritashaihaiproduction,e-Jatim Prioritas,pemerintah provinsi Jawa Timur,provide all information and benefits as well as Priority East Java services,"PT. Bank Pembangunan Daerah Jawa Timur, Tbk."
229,com.vjy.cekpajakkendaraanjatimonline,Cek Pajak Kendaraan Jatim (Online),pemerintah provinsi Jawa Timur,East Java Provincial Vehicle Tax Check (Online),VJY Apps
230,com.studio.anisa.cekpajakjatim,Jawa Timur Cek Pajak Kendaraan,pemerintah provinsi Jawa Timur,Cek Pajak Kendaraan Khusus Jawa Timur Online,Anisa Studio
231,com.hayaqo.sijawara_app,SIJAWARA+,pemerintah provinsi Jawa Timur,SIJAWARA Plus is a mobile version of the Sijawara application,UPT PELATIHAN KOPERASI DAN UKM PROVINSI JAWA TIMUR
232,com.mexdesain.p2ksregister,P2KS Jawa Timur,pemerintah provinsi Jawa Timur,Training registration application held by East Java P2KS,mexdesain
233,com.superagent.agent,Aplikasi Super - Penyalur Sembako Di Jawa Timur,pemerintah provinsi Jawa Timur,Super is an application for agents that supply goods for their shops.,Nusantara Technology
234,com.radio.jatim,Radio Jawa Timur,pemerintah provinsi Jawa Timur,Special Radio for East Java province complete with all districts in East Java,YOYOG APP
235,com.radian.armadilloaccounting.koperasikejatijatim,Koperasi Kejati Jatim,pemerintah provinsi Jawa Timur,Aplikasi koperasi untuk melihat data Simpanan &amp; Pinjaman masing-masing anggota,Radian System Consultant
236,id.go.jabarprov.pikobar,PIKOBAR Jawa Barat,pemerintah provinsi Jawa Timur,PIKOBAR Information and Coordination Centre for Disease and Disaster - West Java,Pemerintah Provinsi Jawa Barat
237,id.go.jatimprov.dinkes.ppid,PPID Dinkes Jatim,pemerintah provinsi Jawa Timur,This service is an online service tool for public information applicants,Dinas Kesehatan Provinsi Jawa Timur
238,com.natusi.spkt,SPKT Polda Jatim,pemerintah provinsi Jawa Timur,SPKT Polda Jatim is an online loss reporting application,SPKT POLDA JATIM
239,com.bekkostudio.beritajatim,beritajatim.com,pemerintah provinsi Jawa Timur,beritajatim.com mobile app for Android,Villegio
240,com.gnradio.jatim,Jawa Timur Radio,pemerintah provinsi Jawa Timur,Listen to Your Favorite Radio Stations of Jawa Timur Indonesia From Your Android,GN Radio
241,recipe.mamafafa.makanan.khas.jawa.timur.eastjava,resep masakan jawa timur lengkap,pemerintah provinsi Jawa Timur,complete guide on how to make typical dishes from the East Java region.,mama fafa
242,com.wrs.jatimradios,Jatim Radio Station,pemerintah provinsi Jawa Timur,Listening Jawa Timur Indonesia Radio Stations From Your android Smartphone,Worldwide Radio Stations
243,com.omadella.dangdutkoplojawatimur.dangdutjawatimurlengkap.rasendria,Dangdut Koplo Jawa Timur Mp3 Offline,pemerintah provinsi Jawa Timur,a collection of mp3 dangdut koplo East Java newest and most pleasant to hear,RASENDRIA
244,id.rmoljatim.app,RMOL JATIM - Situasi Terkini Jawa Timur,pemerintah provinsi Jawa Timur,Republik Merdeka Online - East Java RMOL News Agency,r-tech.io
245,lapantiga.bppauddikmas,Balai Center BP-PAUD dan Dikmas Jatim,pemerintah provinsi Jawa Timur,"Aplikasi penyebaran informasi, saran &amp; pengaduan BP-PAUD dan Dikmas Jatim",BP-PAUD dan Dikmas Jatim
246,id.go.ditlantasjatim.etle,Electronic Traffic Law Enforcement Jatim,pemerintah provinsi Jawa Timur,Informasi Electronic Traffic Law Enforcement (ETLE) Polda Jatim,Ditlantas Jatim
247,com.dealernissanmalang,Nissan Jawa Timur,pemerintah provinsi Jawa Timur,"Promo Info, Products, Prices and Test Drive NISSAN cars in East Java",vKios.com
248,com.otoreport.jatimpay,JATIM PAY,pemerintah provinsi Jawa Timur,JATIM PAY android application makes it easy for you to top up.,JATIM PAY
249,com.onair.radiojawatimur,Radio Jawa Timur On Air,pemerintah provinsi Jawa Timur,Free Listen And Streaming Jawa Timur Radio Station Here,Recipes Radios
250,com.dcust.ilovebandaaceh,I love Banda Aceh,pemerintah provinsi Aceh,Application to help tourists find interesting locations in the city of Banda Aceh,Kota Banda Aceh
251,com.vjy.cekpajakkendaraanacehonline,Cek Pajak Kendaraan Aceh (Online),pemerintah provinsi Aceh,Check Aceh Provincial Vehicle Tax Online,VJY Apps
252,com.koderkampung.sippbjlangsa,SIP-PBJ Kota Langsa,pemerintah provinsi Aceh,SIP Application-PBJ Langsa in Aceh province.,Vebri Dores
253,com.skynetdumai.kamda,Kamus Daerah Indonesia,pemerintah provinsi Aceh,Let&#39;s learn and preserve Indonesian local language,Skynet Dumai
254,home.btn.gun.absensi,Absensi Pegawai Provinsi Lampung,pemerintah provinsi Aceh,Android application to open the Online Attendance of the Lampung Provincial Government,Guntur Kurniawan
255,tfe.mobilesoft.history.aceh,History of Aceh  - Sejarah Aceh,pemerintah provinsi Aceh,read about history of Aceh with easy and fun!,Te.f.E MobileSoft
256,com.anindyacode.cekktp,Cek KTP,pemerintah provinsi Aceh,Aplikasi Cek NIK pada KTP,Anindya Code
257,com.tutotoons.app.smolsiesmycutepethouse.free,Smolsies - My Cute Pet House,pemerintah provinsi Aceh,"Hatch eggs, collect baby animals &amp; care for virtual pets! Play games for kids!",TutoTOONS
258,com.tutotoons.app.mybabyunicorn.free,My Baby Unicorn - Virtual Pony Pet Care & Dress Up,pemerintah provinsi Aceh,Play with a cute little virtual pony in this pet care &amp; dress up game for kids!,TutoTOONS
259,yuku.kbbi5,Kamus Besar Bahasa Indonesia,pemerintah provinsi Aceh,The official app Indonesian Dictionary Fifth Edition (KBBI V),"Badan Bahasa, Kemendikbud"
260,com.google.android.apps.kids.familylink,Google Family Link for parents,pemerintah provinsi Aceh,"Set screen time limits, manage apps, and view app activity for your kids device.",Google LLC
